328.48,1777.1,1
439.53,1010.5,1
389.66,1122.3,1
301.23,1265.8,1
295.78,757.89,1
325.03,1280.3,1
388.3,1131,1
314.61,1013.9,1
367.69,1247.2,1
226.24,554.51,1
304.44,936.31,1
362.07,1016.5,1
570.36,1173.5,1
300.84,818.04,1
362.35,1418.9,1
570.46,1240,1
366.03,883.28,1
500,1500,1
335.09,1034.8,1
377.92,976.8,1
343.16,1259.1,1
420.98,1036.8,1
385.76,968.21,1
500,1500,1
370.48,821,1
458.87,1181,1
321.94,771,1
370.62,1141.3,1
500,1500,1
406.32,1081.9,1
325.92,950.69,1
493.75,878.75,1
500,1500,1
728.72,1223.2,1
352.32,841.09,1
431.2,1073.8,1
309.67,946.34,1
931.9,1959.2,1
263.98,759.52,1
365.14,794.12,1
336.16,1076.8,1
501.25,893.52,1
272.13,876.24,1
407.35,851.83,1
806.98,2726,1
331.47,1316.3,1
377.67,843.54,1
289.74,717.14,1
325.52,1622.5,1
528.36,1155.1,1
304.47,700.94,1
333.02,881.17,1
313.47,1345.7,1
370.22,855.74,1
223.36,678.14,1
388.31,1100.2,1
367.07,1763.7,1
399.52,1416.7,1
314.17,1131.4,1
853.91,2324.2,1
430.44,1157.9,1
488.03,776.66,1
315.21,725.86,1
427.38,1006.4,1
382.46,1077.7,1
381.09,858.68,1
335.44,687.42,1
890.55,1894.9,1
437.42,1117.5,1
287.82,2026,1
1086.3,1211,1
500,1500,2
342.56,2148.2,2
423.23,2196.6,2
689.34,1833.3,2
336.88,2045.8,2
366.6,1941.9,2
447.22,1916.7,2
416.52,1945.8,2
236.74,1802.9,2
410.33,1929.2,2
377.38,2016.7,2
191.87,2032.3,2
395.68,2227,2
384.67,1765.9,2
442.83,2055.1,2
325.38,2111,2
436.17,1616.4,2
394.18,2027.5,2
556.88,1742.3,2
500,1500,2
354.81,1943.9,2
614.95,2135.3,2
1426.8,1889,2
324.64,2218.9,2
195.51,1933.8,2
365.91,2059.3,2
300.48,2184.5,2
419.47,2033.5,2
431.15,2157.6,2
452.31,2116,2
378.8,2115.6,2
500,1500,2
435.8,1834.2,2
344.84,2105.8,2
500,1500,2
399.84,1641.3,2
414.42,1764.4,2
417.31,1959.6,2
470.48,1321.4,2
397.43,2019.2,2
292.36,2103.2,2
379.78,2015.3,2
337.81,2113.9,2
494.22,1598.9,2
352.01,1900.6,2
414.58,2017,2
500,1500,2
299.48,1665.7,2
402.13,1753.6,2
462.37,1869.9,2
349.6,2148,2
905.43,2068.8,2
752.01,2132.8,2
405.53,2076.9,2
386.32,1366.3,2
347.45,2087.1,2
451.59,1874.6,2
500,1500,2
349.82,1931.7,2
293.44,2161.2,2
287.86,2135.7,2
332.03,1982.1,2
372.59,2096.5,2
603.81,1792,2
500,1500,2
394.6,1977.9,2
500,1500,2
411.94,2056.2,2
331.98,2140.3,2
385.15,1936.1,2
314.46,2188.6,2
325.69,2067.2,2
370.16,2101.1,2
335.03,2003.8,2
500,1500,2
378.44,1986.8,2
441.9,1846.4,2
292.41,2015.4,2
316.19,1977.4,2
506.58,1978.9,2
265.92,1522.7,2
366.36,1949.3,2
384.96,1962.5,2
348.2,2385,2
536.48,1923.6,2
325.94,2231.3,2
558.78,1786.2,2
360.96,2135.6,2
375.92,2064.1,2
406.56,2032.6,2
362.12,1760.8,2
858.25,1961,2
397.91,1963.1,2
398.63,1858.7,2
465.26,1800.1,2
385.14,2073.7,2
469.96,2135.8,2
433.01,2041.5,2
550.64,1830.5,2
500,1500,2
336.76,2017.6,2
444.29,1896.5,2
281.37,2287.4,2
312.78,2008,2
532.35,1850.5,2
438.27,1986.5,2
412.42,1849.9,2
421.62,1723.4,2
321.39,2172.3,2
589.81,1632.4,2
375.58,1606.9,2
333.47,1632.2,2
361.02,1938,2
362.78,1796,2
697.33,1815.2,2
308.45,1813.8,2
444.95,1986.6,2
383.73,2068.6,2
500,1500,2
346,2133.1,2
383.95,1666.8,2
320.37,1892.4,2
340.74,2084.2,2
351.39,2019.7,2
500,1500,2
394.97,1788.4,2
500,1500,2
500,1500,2
405.07,1898.8,2
377,2051.6,2
394.04,1605.5,2
315.04,2126.5,2
544.66,2025.3,2
312.24,2042.8,2
371.74,1752.2,2
379.78,2015.3,2
458.63,2031.1,2
500,1500,2
308.43,1942.3,2
375.02,1975.1,2
434.11,1804.1,2
310.6,2251.8,2
382.72,2029.9,2
258.93,2190.5,2
337.34,2187.8,2
384.95,2295.3,2
352.83,1980.1,2
344.36,2002.9,2
428.57,1740.6,2
500,1500,2
405.53,2076.9,2
385.9,1780.1,2
389.35,2216,2
409.85,2016.8,2
329.13,2107.8,2
345.09,2098.7,2
395.1,2016.8,2
500,1500,2
500,1500,2
312.24,2042.8,2
530.21,1817.3,2
370.58,2190.8,2
336.09,1591.9,2
298.39,2137.4,2
500,1500,2
366.56,1926.5,2
323.31,2026.3,2
397.7,1443.8,2
433.31,2028.8,2
369.34,2071.6,2
404.93,1943.6,2
380.5,2035.7,2
495.01,1706.5,2
408.23,1904.9,2
586.31,1933.4,2
244.3,2026.4,2
619.88,1974.5,2
500,1500,2
321.52,1967.4,2
348.73,2104.4,2
300.12,2176,2
360.88,2018.4,2
255.83,2138.6,2
717.13,1767.4,2
596.64,2163.2,2
377.96,1984.9,2
343.44,2136.3,2
336.45,2052,2
330.01,1727.5,2
348.19,1742.1,2
385.14,2055.8,2
384.92,2093.4,2
297.46,2166.6,2
271.19,1955,2
380.73,1784.8,2
400.66,1947.5,2
358.78,1807.5,2
383.49,2064.6,2
500,1500,2
343.88,2080.1,2
423.21,1913.2,2
357.42,1799.7,2
305.17,2323.3,2
309.09,2107.3,2
258.5,2160.7,2
339.26,1935.1,2
340.94,2062.7,2
500,1500,2
357.15,2023.2,2
324.97,2060.8,2
444.06,2078.4,2
403.16,1594.9,2
346.85,2256.2,2
291.33,2140.8,2
432.76,1714.3,2
388.53,2041.9,2
421.99,1888.6,2
426.14,1979,2
262.25,1667.5,2
500,1500,2
332.87,1969.1,2
412.6,2130.7,2
500,1500,2
500,1500,2
332.95,2025.4,2
374.45,2136.4,2
374.26,2053,2
500,1500,2
423.16,1921.9,2
437.12,1999,2
412.93,1748.7,2
353.11,2169.8,2
380.29,1777.9,2
800.7,1673.5,2
333.87,2051.9,2
342.93,2085.8,2
465.01,2209.9,2
353.11,2169.8,2
410.83,1984.1,2
373.13,1891.7,2
357.13,1691.9,2
500,1500,2
362.96,2053.9,2
500,1500,2
383.49,2064.6,2
497.21,1715.5,2
500,1500,2
456.18,1874.3,2
356.75,2050,2
354.06,1628.1,2
363.19,2091.9,2
407.94,1967.9,2
355.85,1993,2
257.98,1737.2,2
244.06,2220.9,2
500,1500,2
435.9,1952.6,2
329.81,1996.4,2
431.17,2055,2
351.17,2060.3,2
500,1500,2
346.7,2126.3,2
457.41,1928.5,2
401.73,1976.6,2
325.38,2111,2
386.77,1774.5,2
447.34,1418,2
500,1500,2
312.91,2089.3,2
361.9,1671.6,2
305.7,1785.9,2
418.82,2045.5,2
373.5,1991.2,2
397.7,1443.8,2
407.62,2025,2
412.1,1920.6,2
357.62,1941.4,2
135.61,1949.9,2
347.22,2328.9,2
500,1500,2
443.43,1990.1,2
379.87,1995.2,2
384.98,2343.6,2
365.19,1885,2
453.33,1591.9,2
371.14,1980.6,2
455.09,1771.4,2
286.01,2272.8,2
347.5,2136.2,2
472.14,1818,2
440.12,1855.8,2
331.58,2109.3,2
355.32,2022.2,2
378.03,1865.5,2
312.79,2193.2,2
398.01,2075.8,2
337.73,2139.9,2
403.93,1861,2
331.44,2106.7,2
384.75,1960.5,2
217.88,1902,2
436.37,2076.2,2
395.67,2088.3,2
500,1500,2
428.3,2117.7,2
500,1500,2
417.66,2286.9,2
394.86,1667.7,2
362.44,1508.8,2
360.37,2066.9,2
411.43,1780.4,2
345.94,2162.2,2
292.04,2265.8,2
419.87,2023.5,2
469.99,1609.5,2
500,1500,2
482.99,1876.9,2
480.35,1833,2
482.15,1871.4,2
366.6,2124.5,2
454.21,1854.6,2
399.49,1921.5,2
500,1500,2
408.85,1954.3,2
332.22,2112.6,2
401.69,1954.7,2
543.42,1914.9,2
382.8,1990,2
399.81,2113.3,2
569.54,1884.7,2
335.47,2377,2
214.69,1839.7,2
500,1500,2
420.87,1979.7,2
500,1500,2
336.04,2162.6,2
280.62,1883.7,2
335.16,2107.6,2
338.21,2133.6,2
557.18,1756.6,2
458.63,2031.1,2
401.17,1793,2
408.15,1627.3,2
251.76,1917.8,2
438.79,2483.8,2
374.11,2077.4,2
387.83,1583.6,2
349.14,2000.1,2
308.06,2360.1,2
500,1500,2
500,1500,3
288.33,1234.4,3
617.67,1497.5,3
633.26,1554,3
457.24,1882.3,3
500,1500,3
770.1,1402,3
362.98,1342.8,3
435.02,1373,3
757.81,1302.7,3
542.3,1715.1,3
799.88,1265.8,3
622.83,1225.3,3
748.81,1276.1,3
500,1500,3
619,1293.6,3
665.62,1362.4,3
609.52,1443.3,3
563.46,1710.7,3
638.65,1411.6,3
501.32,1947.6,3
720.56,1340.4,3
500,1500,3
253.16,1564.2,3
248.4,1284.7,3
580.43,1284,3
382.51,1365,3
447.71,1556.7,3
500,1500,3
500,1500,3
443.71,1488.5,3
500,1500,3
753.14,1193.9,3
463.65,1303.4,3
477.41,1694.3,3
590.59,1784.6,3
838.43,1337.1,3
699.07,1380.2,3
899.27,1303.7,3
715.88,1319.1,3
680.53,1479.2,3
712.3,1316,3
699.75,1344.2,3
349.15,1023.5,3
703.15,1230.6,3
393.35,1637.6,3
687.55,1322.2,3
469.18,1408.3,3
586.48,1359.6,3
292.87,2354.9,3
470.07,1649.8,3
762.58,1502.9,3
638.19,1744.6,3
633.12,1407.4,3
802.68,1374.9,3
463.2,1579.4,3
799.78,1295.5,3
575.52,1297.8,3
500,1500,3
610.76,1414,3
547.21,1261.4,3
500,1500,3
793.78,1331.5,3
660.66,1351.6,3
647,1329.9,3
500,1500,3
500,1500,3
608.66,1124,3
500,1500,3
875.97,1223.5,3
817.71,1214.4,3
500,1500,3
415.13,1336,3
681.44,1391,3
686.72,1211.3,3
360.94,1541.8,3
667.16,1177.3,3
380.81,1276.4,3
471.2,623.07,3
676.09,1410.9,3
531.37,1691.4,3
724.82,1372.2,3
1057.3,2070.8,3
759.96,1357,3
500,1500,3
500,1500,3
454.71,1850.1,3
654.42,1332.8,3
571.88,1550.2,3
500,1500,3
1122.9,1315,3
356.86,1513.8,3
279,1163.6,3
625.75,1313.6,3
500,1500,3
500,1500,3
500,1500,3
952.24,1487.1,3
500,1500,3
892.19,1402.2,3
500,1500,3
500,1500,3
692.64,1279.4,3
422.07,1344.2,3
673.25,1192.7,3
729.39,1354.4,3
288.68,1292.2,3
590.9,1522.4,3
555.46,1432.1,3
467.24,1626.4,3
500,1500,3
500,1500,3
500,1500,3
612.41,1286.6,3
728.3,2458,3
549.96,1133.5,3
652.2,1502,3
483.58,1515.3,3
500,1500,3
776.19,1357.3,3
695.38,1268.2,3
500,1500,3
552.43,1619.8,3
500,1500,3
653.48,1484.8,3
799.03,1323,3
662.55,1443.1,3
682.64,1206.3,3
367.93,1473.8,3
632.57,1259.4,3
1024.8,1315.9,3
654.24,1442.6,3
665.74,1394.7,3
650.04,1215.7,3
500,1500,3
637.03,1627.4,3
697.37,1273.1,3
437.8,1069.8,3
356.28,1035.6,3
500,1500,3
645.72,1391.8,3
542.59,1627.8,3
610.21,1647.6,3
737.8,1236.1,3
500,1500,3
751.42,1310.7,3
733.93,1361.1,3
500,1500,3
500,1500,3
723.45,1297.5,3
580.81,1555.3,3
500,1500,3
674.32,1187.6,3
593.67,1436.9,3
699.12,1366,3
550.76,1721.6,3
500,1500,3
298.16,590.42,3
684.81,1289.6,3
500,1500,3
686.86,1369.1,3
485.3,1643.4,3
667.18,1446.6,3
500,1500,3
545.27,1502.4,3
230.24,1226.3,3
536.08,1852.9,3
768.12,1296.7,3
539.92,1591.5,3
710.48,1195.2,3
400.03,1321.1,3
716.78,1305.5,3
666.04,1223.6,3
500,1500,3
664.91,1439.6,3
671.09,1316.9,3
500,1500,3
619.16,1405.5,3
863.2,1256.7,3
500,1500,3
690.71,1326.2,3
687.58,1515.1,3
716.44,1381.1,3
653.56,1294.2,3
500,1500,3
484.17,1767.4,3
656.31,1782.7,3
682.75,1355.6,3
540.73,1374.9,3
638.87,1518.5,3
778.18,1172,3
395.62,1738.5,3
647.81,1837.1,3
414.49,1523.4,3
359.14,1693.7,3
383.39,1585.5,3
635.57,1321.2,3
651.28,1530.7,3
433.72,1851.3,3
582.71,1347.2,3
500,1500,3
887.6,1214.9,3
500,1500,3
500,1500,3
529,1717.9,3
692.56,1283.6,3
576.44,1601.4,3
500,1500,3
797.15,1262.7,3
686.72,1211.3,3
500,1500,3
703.84,1199.3,3
500,1500,3
615.89,1360.5,3
621.39,1454.3,3
977.84,1555.7,3
789.86,1389.9,3
500,1500,3
588.77,1532.5,3
500,1500,3
530.63,1257.4,3
559.17,1305.3,3
500,1500,3
983.74,1437,3
318.1,2111.1,3
500,1500,3
587.88,1314.5,3
500,1500,3
736.13,1316.5,3
521.28,1613.7,3
500,1500,3
500,1500,3
644.66,1191.8,3
461.64,1479.4,3
660.22,1425.7,3
667.54,1424.8,3
798.55,1220.7,3
605.06,1613.4,3
564,1725.8,3
654.38,1488.2,3
721.54,1418.5,3
553.05,1651.2,3
706.36,1459.6,3
795.46,1195.5,3
333,1509,3
582.22,1083.6,3
500,1500,3
500,1500,3
529.01,1080.1,3
500,1500,3
500,1500,3
638.34,1268.7,3
625.71,1308.3,3
509.76,1215.5,3
500,1500,3
629.13,1535.8,3
434.39,1805.4,3
544.39,1324.1,3
500,1500,3
500,1500,3
479.98,1060.7,3
285.22,1543.1,3
738.07,1305,3
681.53,1353.6,3
413.72,1283.7,3
500,1500,3
500,1500,3
566.45,1628.1,3
546.94,1412,3
871.97,1321.8,3
669.26,1504.7,3
630.23,1823.2,3
630.75,1358.6,3
500,1500,3
567.84,1473.4,3
500,1500,3
736.7,1240.8,3
742.29,1301.9,3
576.71,1282.5,3
480.6,1463.4,3
531.36,1792,3
783.1,1422.2,3
603.8,1532.7,3
500,1500,3
670.09,1315.2,3
500,1500,3
776.88,1203,3
500,1500,3
618.96,1254.6,3
361.73,1437.4,3
500,1500,3
693.01,1435.7,3
821.34,1270.7,3
500,1500,3
462.66,1468.8,3
532.1,1328.6,3
730.12,980.82,3
570.52,1317.5,3
658.69,1620.2,3
565.27,1647,3
737.82,1356.2,3
1024.8,1315.9,3
500,1500,3
500,1500,3
831.64,1285.5,3
646.31,1134.1,3
597.84,1439.3,3
584.99,1426,3
500,1500,3
654.95,1205.7,3
500,1500,3
633.25,1342.6,3
591.74,1361.7,3
770.1,1402,3
559.47,1373,3
685.01,1334.6,3
500,1500,3
578.96,1323.5,3
338.41,1484.1,3
610.76,1414,3
500,1500,3
671.39,1329.1,3
500,1500,3
661.93,1394.6,3
1033,2495.6,3
428.46,1663.3,3
500,1500,3
456.75,1604.5,3
636.77,1443.1,3
754.87,1232.8,3
500,1500,3
534.4,1664.9,3
500,1500,3
500,1500,3
827.98,1462,3
500,1500,3
317.1,1573.4,3
707.65,1272.4,3
504.14,1269.4,3
620.74,1800.2,3
500,1500,3
553.73,1596.1,3
629.48,1353.3,3
527.31,1515.6,3
267.18,1401.4,3
684.72,1280.1,3
695.87,1364.2,3
500,1500,3
633.12,1407.4,3
713.19,1216.8,3
